Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;1.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.75;1.0;0.0;1.0;0.8571428571428571;0.8571428571428571;0.0;0.0;1.0;0.0;0.0;1.0
3.0;0.0;1.0;0.0;1.0;0.0;1.0;0.45454545454545453;1.0;0.0;1.0;0.8333333333333334;0.8333333333333334;0.0;0.0;1.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.6;0.8;0.0;1.0;0.8;0.8;0.0;0.0;1.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.8;0.8;0.0;0.0;0.0;1.0;0.0;1.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.75;1.0;0.0;1.0;0.75;1.0;1.0;0.0;0.3333333333333333;0.0;0.6666666666666666;0.0
2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.875;0.5555555555555556;0.0;1.0;0.75;1.0;1.0;0.0;0.7142857142857143;0.0;0.2857142857142857;0.0
2.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.4444444444444444;0.0;1.0;0.75;1.0;1.0;0.0;0.8333333333333334;0.0;0.16666666666666666;0.0
4.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;0.2222222222222222;0.0;1.0;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;1.0
1.0;2.0;1.0;0.0;1.0;0.0;1.0;0.8125;0.5625;0.0;1.0;0.8571428571428571;0.8571428571428571;0.0;0.0;1.0;0.0;0.0;1.0
2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.5625;0.6470588235294118;0.0;1.0;0.75;1.0;1.0;0.0;0.8666666666666667;0.0;0.13333333333333333;0.0
3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.6842105263157895;0.5789473684210527;0.0;1.0;0.8333333333333334;0.8333333333333334;0.0;0.0;0.875;0.0625;0.0625;0.0
1.0;2.0;0.0;0.0;1.0;0.0;1.0;0.8;0.4444444444444444;0.0;1.0;1.2;0.8;0.0;1.0;0.9333333333333333;0.0;0.06666666666666667;1.0
5.0;2.0;1.0;0.0;1.0;0.0;1.0;0.6111111111111112;0.5;0.0;1.0;0.6666666666666666;0.6666666666666666;0.0;0.0;0.9411764705882353;0.058823529411764705;0.0;1.0
5.0;2.0;2.0;0.0;1.0;0.0;1.0;0.5263157894736842;0.5555555555555556;0.0;1.0;1.0;0.5;0.0;1.0;1.0;0.0;0.0;1.0
2.0;1.0;3.0;0.0;1.0;0.0;1.0;0.55;0.65;0.0;1.0;0.8;0.8;0.0;0.0;1.0;0.0;0.0;0.0
5.0;2.0;2.0;0.0;1.0;0.0;1.0;0.6190476190476191;0.45;0.0;1.0;1.0;0.5;0.0;1.0;0.95;0.05;0.0;1.0
4.0;2.0;3.0;0.0;1.0;0.0;1.0;0.6363636363636364;0.5454545454545454;0.0;1.0;0.8;0.8;0.0;0.0;0.9473684210526315;0.05263157894736842;0.0;1.0
2.0;2.0;4.0;0.0;1.0;0.0;1.0;0.5454545454545454;0.6086956521739131;0.0;1.0;0.75;1.0;1.0;0.0;1.0;0.0;0.0;0.0
4.0;3.0;4.0;0.0;1.0;0.0;1.0;0.64;0.4782608695652174;0.0;1.0;1.3333333333333333;0.6666666666666666;0.0;1.0;0.9130434782608695;0.043478260869565216;0.043478260869565216;1.0
2.0;2.0;4.0;0.0;1.0;0.0;1.0;0.6190476190476191;0.5454545454545454;0.0;1.0;0.75;1.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;3.0;2.0;0.0;1.0;0.0;1.0;0.7391304347826086;0.5217391304347826;0.0;1.0;0.8571428571428571;0.8571428571428571;0.0;0.0;1.0;0.0;0.0;1.0
2.0;3.0;3.0;0.0;1.0;0.0;1.0;0.5384615384615384;0.5925925925925926;0.0;1.0;0.75;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2.0;3.0;3.0;0.0;1.0;0.0;1.0;0.5769230769230769;0.5555555555555556;0.0;1.0;0.75;1.0;1.0;0.0;0.8846153846153846;0.038461538461538464;0.07692307692307693;0.0
4.0;4.0;3.0;0.0;1.0;0.0;1.0;0.6206896551724138;0.5172413793103449;0.0;1.0;0.8;0.8;0.0;0.0;0.8928571428571429;0.03571428571428571;0.07142857142857142;1.0
3.0;2.0;2.0;0.0;1.0;0.0;1.0;0.5833333333333334;0.625;0.0;1.0;0.8333333333333334;0.8333333333333334;0.0;0.0;1.0;0.0;0.0;0.0
4.0;3.0;2.0;0.0;1.0;0.0;1.0;0.64;0.4782608695652174;0.0;1.0;1.3333333333333333;0.6666666666666666;0.0;1.0;0.8076923076923077;0.07692307692307693;0.11538461538461539;1.0
4.0;2.0;2.0;0.0;1.0;0.0;1.0;0.6086956521739131;0.5238095238095238;0.0;1.0;1.3333333333333333;0.6666666666666666;0.0;1.0;0.95;0.0;0.05;1.0
